"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","valence","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"R_3hanjG4R3RwiDDS",6,6,6,6,82,"sam","diagnostic","NA","good",65,1,1,3,6,0.469973209488982
"R_TbXvKemuojpQXND",7,7,6,7,100,"sam","diagnostic","NA","good",25,1,1,2,6.75,0.960967282373995
"R_C2h7oQ7zSrc8apH",6,7,6,6,86,"sam","diagnostic","NA","good",30,1,7,3,6.25,0.601016729244724
"R_2B5qo9FOQjl1ETv",7,7,7,7,89,"sam","diagnostic","NA","good",25,2,1,5,7,0.847352018085267
"R_2qt0raHg4uwiTg1",7,7,7,7,100,"sam","diagnostic","NA","good",44,2,7,2,7,1.02676845971788
"R_2zezrvAaOPtVRA3",7,7,7,7,92,"sam","diagnostic","NA","good",49,1,NA,2,7,0.896283774894161
"R_cJgrXwRgPXLACUF",7,7,7,4,100,"sam","diagnostic","NA","good",27,1,3,2,6.25,0.829364927686228
"R_2qk2k5wEb5wAYuo",7,7,7,7,100,"sam","diagnostic","NA","good",39,1,7,2,7,1.02676845971788
"R_238O35MagXoMucq",7,6,6,6,92,"sam","diagnostic","NA","good",30,1,7,2,6.25,0.698880242862512
"R_3eto562I4hAZsoe",7,7,7,7,100,"sam","diagnostic","NA","good",67,1,7,5,7,1.02676845971788
"R_1LOMOfpWMehY2Kb",7,7,7,6,94,"sam","diagnostic","NA","good",31,1,5,5,6.75,0.863103768756207
"R_1j7y0EjutNqfyJi",7,7,7,1,100,"sam","diagnostic","NA","good",29,2,7,2,5.5,0.631961395654579
"R_3Gf73lsYsVvWsw3",6,6,6,6,84,"sam","diagnostic","NA","good",44,2,7,5,6,0.502594380694911
"R_3QYuH1mKxKZeYmU",7,7,7,7,100,"sam","diagnostic","NA","good",40,2,7,1,7,1.02676845971788
"R_1f3Og0NnBixqJ1e",7,7,7,7,100,"sam","diagnostic","NA","good",31,1,7,2,7,1.02676845971788
"R_2rkH4UzS9I0se9v",3,4,5,6,64,"sam","diagnostic","NA","good",49,2,3,3,4.5,-0.21842439542768
"R_3R7STUzDEdVZrFw",7,6,7,7,97,"sam","diagnostic","NA","good",32,2,7,5,6.75,0.912035525565101
"R_11ZK0cAlmrUYu9I",6,6,7,6,76,"sam","diagnostic","NA","good",28,1,2,2,6.25,0.437910873215078
"R_vk3Qw2p6wXFzi4F",6,6,7,6,78,"sam","diagnostic","NA","good",44,2,2,2,6.25,0.470532044421007
"R_32L7OFOPhBNL69J",7,7,7,7,90,"sam","diagnostic","NA","good",32,1,7,2,7,0.863662603688232
"R_1jIdFSg1z5EhhGa",6,6,6,6,75,"sam","diagnostic","NA","good",48,2,5,2,6,0.35579911026823
"R_2bNKyKekJaLpUUn",5,6,6,7,62,"sam","diagnostic","NA","good",24,1,1,3,6,0.14376149742969
"R_12srZ56Atdfjg4A",7,7,7,7,100,"sam","diagnostic","NA","good",36,2,2,5,7,1.02676845971788
"R_2q4dSDaoFRbgL3e",6,6,6,6,85,"sam","diagnostic","NA","good",46,1,7,5,6,0.518904966297876
"R_1HkmEk7uEd9CrPW",7,7,7,7,100,"sam","diagnostic","NA","good",30,2,7,5,7,1.02676845971788
"R_1gnL7sTUHzeKaAw",5,6,5,6,75,"sam","diagnostic","NA","good",43,1,2,1,5.5,0.224196755580463
"R_sdOoZ3iwyit8YMx",6,6,6,6,82,"sam","diagnostic","NA","good",44,2,1,3,6,0.469973209488982
"R_V2qH49npXT7VWeJ",7,7,7,7,100,"sam","diagnostic","NA","good",32,1,7,5,7,1.02676845971788
"R_1EXV00hJMkqSQzy",5,6,5,4,70,"sam","diagnostic","NA","good",31,1,7,4,5,0.011041472877874
"R_DjHhYbLp3FWJik9",7,5,5,5,57,"sam","diagnostic","NA","good",24,1,7,5,5.5,-0.0693937852728996
"R_2YhKwJ6RUBJV2s8",4,4,5,4,50,"sam","diagnostic","NA","good",40,1,7,5,4.25,-0.512573771213068
"R_3e5gEPVTiLbrzg1",6,4,6,4,63,"sam","diagnostic","NA","good",32,1,7,2,5,-0.103132626342878
"R_wKVvoauRdZXQd0t",7,7,7,7,99,"sam","diagnostic","NA","good",26,2,1,3,7,1.01045787411491
"R_22E6M5eJnLV4fZU",6,6,1,4,81,"sam","diagnostic","NA","good",27,2,7,5,4.25,-0.00694561752116488
"R_CgKvcjqbavHMVX3",6,7,6,7,74,"sam","diagnostic","NA","good",44,1,1,2,6.5,0.471090879353032
"R_Ov66lQYQvpHvyj7",5,7,5,7,68,"robin","non-diagnostic","ND1","good",37,2,7,3,6,0.241625011047478
"R_1rjOskcUdGWUCmS",5,6,7,6,90,"robin","non-diagnostic","ND1","good",35,1,7,2,6,0.600457894312699
"R_2Ptepk1VSFae1em",6,6,5,6,86,"robin","non-diagnostic","ND1","good",27,1,7,2,5.75,0.469414374556957
"R_3gXIrN8TReeWt8P",7,7,7,7,100,"robin","non-diagnostic","ND1","good",42,1,7,2,7,1.02676845971788
"R_3NCfiBYGojMPnep",5,6,6,7,98,"robin","non-diagnostic","ND1","good",37,2,7,5,6,0.730942579136416
"R_3nN7snNFewJNXFO",4,7,5,6,83,"robin","non-diagnostic","ND1","good",25,1,7,3,5.5,0.35468144040418
"R_1i9ivLCORBvALAl",7,6,7,7,80,"robin","non-diagnostic","ND1","good",24,2,1,5,6.75,0.634755570314703
"R_31Mgru0lIY5OCkZ",6,7,6,7,80,"robin","non-diagnostic","ND1","good",23,1,1,1,6.5,0.568954392970819
"R_3oZSHj2b2chyrvV",4,5,5,4,68,"robin","non-diagnostic","ND1","good",29,1,7,2,4.5,-0.153182053015822
"R_eP8kEjVp2C4HY5P",7,7,7,7,100,"robin","non-diagnostic","ND1","good",30,2,7,2,7,1.02676845971788
"R_31XFur8aqfd31Ke",7,6,5,6,68,"robin","non-diagnostic","ND1","good",49,2,2,2,6,0.241625011047478
"R_12nC62fH6LiVEQV",5,6,5,6,81,"robin","non-diagnostic","ND1","good",21,1,7,3,5.5,0.322060269198251
"R_YaGA3u8uStZQ2ml",5,6,5,7,82,"robin","non-diagnostic","ND1","good",34,1,1,1,5.75,0.404172032145099
"R_1GBOAJGpbGXbP33",7,7,7,7,100,"robin","non-diagnostic","ND1","good",59,2,7,2,7,1.02676845971788
"R_eK9D5DqyDruFjWN",7,7,7,7,79,"robin","non-diagnostic","ND1","good",36,1,1,3,7,0.684246162055621
"R_W0y7wSU05b0NVu1",7,7,7,7,87,"robin","non-diagnostic","ND1","good",44,1,1,3,7,0.814730846879338
"R_3MMuvkLocHnHKhW",7,7,7,7,100,"robin","non-diagnostic","ND1","good",45,1,1,2,7,1.02676845971788
"R_1QL7XbpzVm5RHu6",7,7,7,7,100,"robin","non-diagnostic","ND1","good",29,1,7,3,7,1.02676845971788
"R_sonuYdlt6IrEgud",6,7,7,7,49,"robin","non-diagnostic","ND1","good",47,1,7,2,6.75,0.1291274166228
"R_2Y5PzVK3h3MVdZl",7,6,4,6,73,"robin","non-diagnostic","ND1","good",27,2,7,3,5.75,0.257376761718417
"R_1GN92cXzKpzAt4x",4,4,4,4,50,"robin","non-diagnostic","ND1","good",41,1,7,2,4,-0.578374948556951
"R_5asYp9XEpAONuYF",7,7,7,7,90,"robin","non-diagnostic","ND1","good",25,2,7,2,7,0.863662603688232
"R_1mWyI3Ixkk6ACeg",7,6,5,4,91,"robin","non-diagnostic","ND1","good",21,2,7,3,5.5,0.485166125227897
"R_33xtBbxMJ67kdw0",4,4,4,4,50,"robin","non-diagnostic","ND1","good",35,1,2,5,4,-0.578374948556951
"R_3lzw7s27wamx1JR",5,6,7,6,65,"robin","non-diagnostic","ND1","good",21,2,4,2,6,0.192693254238584
"R_2dW2cm0N7C70RAP",5,4,4,3,66,"robin","non-diagnostic","ND1","good",29,1,7,2,4,-0.317405578909517
"R_1rP25f9wQ7PUhfE",5,3,2,7,73,"robin","non-diagnostic","ND1","good",35,1,7,2,4.25,-0.137430302344882
"R_NXfar54ohlzUHIt",7,7,6,4,92,"robin","non-diagnostic","ND1","good",18,3,7,2,6,0.633079065518628
"R_56V43zfvsgB2PwR",6,7,7,7,92,"robin","non-diagnostic","ND1","good",54,1,7,2,6.75,0.830482597550278
"R_2P6uZ5FVFwHhSfA",7,7,7,7,100,"robin","non-diagnostic","ND1","good",32,1,7,2,7,1.02676845971788
"R_12yHk0bdqgzhqZ2",6,6,2,6,68,"robin","non-diagnostic","ND1","good",33,5,7,2,5,-0.0215796983280553
"R_1dv0XNKUHWsCLK9",7,7,7,7,100,"robin","non-diagnostic","ND1","good",33,2,7,2,7,1.02676845971788
"R_1pnUVJ6N4ZrCF6e",5,6,5,7,75,"robin","non-diagnostic","ND1","good",32,1,7,2,5.75,0.289997932924347
"R_2xymhvJzWgv7FCv",5,5,5,6,74,"robin","non-diagnostic","ND1","good",40,2,7,5,5.25,0.142084992633616
"R_3R7udkPmABKKchC",7,7,7,7,100,"robin","non-diagnostic","ND1","good",30,1,1,3,7,1.02676845971788
"R_UtO1m4oedXunvwZ",4,4,4,4,45,"robin","non-diagnostic","ND1","good",46,2,4,2,4,-0.659927876571774
"R_038ZnsJEvEoATap",5,5,5,6,74,"robin","non-diagnostic","ND1","good",27,2,7,2,5.25,0.142084992633616
"R_3JgUh4dvMhL3tEG",7,7,7,7,80,"robin","non-diagnostic","ND1","good",53,1,7,2,7,0.700556747658586
"R_2Yobx1msl0dN3q9",6,6,6,6,85,"robin","non-diagnostic","ND1","good",55,2,7,5,6,0.518904966297876
"R_DxcK5NuGxmJVWRX",6,6,5,6,92,"robin","non-diagnostic","ND1","good",31,2,7,2,5.75,0.567277888174745
"R_2VwkuC45WBPHEa8",4,5,5,6,61,"robin","non-diagnostic","ND1","good",44,1,1,5,5,-0.135753797548808
"R_1Ne8pkTjm1lZ9fl",7,7,7,7,100,"robin","non-diagnostic","ND1","good",44,2,7,3,7,1.02676845971788
"R_2CClCNom6SCjVoV",5,6,5,6,80,"robin","non-diagnostic","ND1","good",53,1,7,3,5.5,0.305749683595286
"R_8pm7C90jxrRrZMl",6,7,5,6,71,"robin","non-diagnostic","ND1","good",29,1,7,2,6,0.290556767856371
"R_22QcnNUeFSFLWDV",7,7,7,7,100,"robin","non-diagnostic","ND1","good",39,2,7,5,7,1.02676845971788
"R_1mret0EZ8Xa5UwJ",7,7,7,7,90,"robin","non-diagnostic","ND1","good",50,1,7,2,7,0.863662603688232
"R_2bKkkFpZxqA2RRr",7,7,7,7,100,"robin","non-diagnostic","ND1","good",29,2,7,2,7,1.02676845971788
"R_1gLP0FJ0Ti8YQN2",7,7,6,7,98,"robin","non-diagnostic","ND1","good",36,1,7,5,6.75,0.928346111168066
"R_1ODe7hJpqw1pIpc",7,7,7,7,80,"robin","non-diagnostic","ND1","good",26,2,7,2,7,0.700556747658586
"R_274pX0u8js7zWpp",4,3,5,5,33,"robin","non-diagnostic","ND1","good",33,1,7,5,4.25,-0.789853726463466
"R_zZtuzOiCiFFDYbL",7,7,7,7,100,"robin","non-diagnostic","ND1","good",34,1,7,3,7,1.02676845971788
"R_2YIZWBUke638Kto",6,6,6,6,77,"robin","non-diagnostic","ND1","good",25,1,5,1,6,0.388420281474159
"R_9o66kZUJaIzYkdX",7,7,6,6,93,"robin","non-diagnostic","ND1","good",28,2,1,5,6.5,0.780992005809359
"R_1hxIKFZwfL57Jje",7,7,7,7,65,"robin","non-diagnostic","ND1","good",43,2,7,2,7,0.455897963614117
"R_vGfoWQlbSDHYDoB",7,6,6,7,82,"robin","non-diagnostic","ND1","good",28,1,1,3,6.5,0.601575564176749
"R_bmjL82NpJRnr9Yt",7,7,6,5,100,"robin","non-diagnostic","ND1","good",38,2,7,2,6.25,0.829364927686228
"R_3Pq2QW2zI90haMn",6,4,5,3,66,"robin","non-diagnostic","ND1","good",22,2,3,2,4.5,-0.185803224221751
"R_27UyePZbqtgFJak",4,5,4,5,50,"robin","non-diagnostic","ND1","good",40,1,7,5,4.5,-0.446772593869185
"R_sdpXbDGtTh9FLKV",7,7,7,6,80,"robin","non-diagnostic","ND1","good",27,2,7,2,6.75,0.634755570314703
"R_1CmuCeyLPcfXYzX",7,7,7,7,100,"robin","non-diagnostic","ND1","good",62,1,1,5,7,1.02676845971788
"R_2PyPPdhCQXIsosf",7,7,7,7,100,"robin","non-diagnostic","ND1","good",28,2,7,2,7,1.02676845971788
"R_DBstn40lzj3jLGx",6,6,6,6,87,"robin","non-diagnostic","ND1","good",31,1,7,2,6,0.551526137503805
"R_PHvLjj5gl2HMy3f",7,6,6,6,75,"robin","non-diagnostic","ND1","good",31,1,7,1,6.25,0.421600287612113
"R_0vap3aRAdul7jHP",6,7,7,6,90,"robin","non-diagnostic","ND1","good",61,1,7,2,6.5,0.732060249000466
"R_3lM6Bfye5tIAPsl",5,4,5,5,79,"robin","non-diagnostic","ND1","good",25,2,7,5,4.75,0.0920355659606723
"R_2UgrdPgfC4MvIre",7,7,7,7,100,"robin","non-diagnostic","ND1","good",27,1,7,2,7,1.02676845971788
"R_2YDS2I8kWIjFgrm",4,7,6,6,77,"robin","non-diagnostic","ND1","good",25,2,7,2,5.75,0.322619104130276
"R_OHJwoML3frhaaE9",6,6,2,2,82,"robin","non-diagnostic","ND1","good",39,1,1,2,4,-0.0564362092620835
"R_12QsvHLCKJYQxpK",7,6,7,7,78,"robin","non-diagnostic","ND1","good",25,2,7,5,6.75,0.602134399108773
"R_3Kpi7lVhtIqfVOd",4,6,4,7,59,"robin","non-diagnostic","ND1","good",40,2,7,3,5.25,-0.102573791410854
"R_12FjUz6QW3qWpDP",6,6,6,6,95,"robin","non-diagnostic","ND1","good",59,1,7,3,6,0.682010822327522
"R_21nsZeGusPymtvJ",4,4,5,6,66,"robin","non-diagnostic","ND1","good",29,1,7,2,4.75,-0.120002046877868
"R_2yeLLtmhMddobeT",7,7,7,7,100,"robin","non-diagnostic","ND1","good",33,1,7,2,7,1.02676845971788
"R_2ANdyiyBZ7IxvXU",7,6,6,6,98,"robin","non-diagnostic","ND1","good",32,2,7,3,6.25,0.796743756480299
"R_3stWnd7bjCmpyK4",7,7,7,7,97,"robin","non-diagnostic","ND1","good",35,2,1,1,7,0.977836702908984
"R_31a9Nm84kiImdXD",7,6,7,6,96,"robin","non-diagnostic","ND1","good",25,2,7,5,6.5,0.829923762618253
"R_3oz3PDelsTbAuR8",7,7,7,7,88,"robin","non-diagnostic","ND1","good",32,2,7,2,7,0.831041432482303
"R_Appd39QLrI20oy5",6,6,6,6,80,"robin","non-diagnostic","ND1","good",59,1,7,2,6,0.437352038283053
"R_3O63cqH8xUzn9at",5,4,3,6,65,"robin","non-diagnostic","ND1","good",31,2,1,2,4.5,-0.202113809824716
"R_9Mrn7xFLYodKsKd",5,5,5,5,79,"robin","non-diagnostic","ND1","good",28,1,7,2,5,0.157836743304556
"R_1FlmDNZiNsMYgrK",7,7,7,7,100,"robin","non-diagnostic","ND1","good",29,1,1,1,7,1.02676845971788
"R_2ZOH4poXjvQDxvM",6,6,4,5,90,"robin","non-diagnostic","ND1","good",69,1,7,2,5.25,0.40305436228105
"R_TdO3ETUh8bXTfG1",6,5,4,5,81,"robin","non-diagnostic","ND1","good",39,2,4,4,5,0.190457914510485
"R_2QgIbUjce3wTJUb",6,7,7,6,95,"robin","non-diagnostic","ND1","good",25,2,7,5,6.5,0.813613177015289
"R_231vkxW36mihx4W",6,7,6,7,97,"robin","non-diagnostic","ND1","good",38,1,7,5,6.5,0.846234348221218
"R_1MREqSZZAqhPFiN",7,6,5,6,63,"robin","non-diagnostic","ND1","good",25,1,7,2,6,0.160072083032654
"R_2tG1WhZtHKEH92k",7,4,6,5,90,"robin","non-diagnostic","ND1","good",55,2,7,4,5.5,0.468855539624933
"R_Tws3gKoo90mvxCx",6,6,6,7,88,"robin","non-diagnostic","ND1","good",37,1,7,2,6.25,0.633637900450653
"R_1F3U4g5zVoVQxS4",7,7,7,7,100,"robin","non-diagnostic","ND1","good",28,2,7,2,7,1.02676845971788
"R_9HO70i1E2eyvttv",4,4,4,6,65,"robin","non-diagnostic","ND1","good",36,2,7,1,4.5,-0.202113809824716
"R_uq2TycxKtHcdZm1",4,6,4,3,68,"robin","non-diagnostic","ND1","good",24,1,7,1,4.25,-0.218983230359705
"R_3CEgjP7bQpm4sVb",7,6,6,6,75,"robin","non-diagnostic","ND1","good",47,1,7,1,6.25,0.421600287612113
"R_10ruHEmt1b0TAMW",7,7,7,7,90,"robin","non-diagnostic","ND1","good",38,2,7,5,7,0.863662603688232
"R_p6OXhgfHOo4u80h",6,6,6,6,91,"robin","non-diagnostic","ND1","good",68,1,7,2,6,0.616768479915664
"R_299RxnLu2YXQCI4",7,7,7,7,100,"robin","non-diagnostic","ND1","good",29,1,2,5,7,1.02676845971788
"R_2z6jiexOvY0sF1X",5,5,4,4,64,"robin","non-diagnostic","ND1","good",26,2,7,2,4.5,-0.21842439542768
"R_2VPCndfOsfYl19Z",6,6,5,6,97,"robin","non-diagnostic","ND1","good",29,2,7,2,5.75,0.648830816189568
"R_TplKwq0gDvqcoRH",6,6,6,6,70,"robin","non-diagnostic","ND1","good",49,2,7,2,6,0.274246182253407
"R_TkdKcWj1dJwFjup",7,7,7,7,100,"robin","non-diagnostic","ND1","good",36,1,7,2,7,1.02676845971788
"R_25FnpPHDiJgLw7x",6,6,6,6,95,"robin","non-diagnostic","ND1","good",21,2,7,2,6,0.682010822327522
"R_1JL5mIEVwJwZPpn",7,7,7,7,83,"robin","non-diagnostic","ND1","good",40,1,7,2,7,0.74948850446748
"R_2428xSfmBs4k2hW",7,7,7,7,100,"robin","non-diagnostic","ND1","good",22,2,7,2,7,1.02676845971788
"R_2qF4iACTg6OVLCz",5,4,4,4,79,"robin","non-diagnostic","ND1","good",35,1,7,2,4.25,-0.0395667887270941
"R_25sgtTlRaRTO8F6",7,6,6,7,99,"robin","non-diagnostic","ND1","good",32,1,7,3,6.5,0.878855519427147
"R_1ifkwnLRRo9ftYK",7,7,6,7,92,"robin","non-diagnostic","ND1","good",19,3,7,5,6.75,0.830482597550278
"R_2UgEvjOH2NFLC8u",6,7,7,6,73,"robin","non-diagnostic","ND1","good",34,1,7,2,6.5,0.454780293750067
"R_WApqg2oFsbOKxhf",7,6,7,7,86,"robin","non-diagnostic","ND1","good",33,1,1,2,6.75,0.73261908393249
"R_1mVsdeXmN52fnbU",7,7,4,7,100,"robin","non-diagnostic","ND1","good",58,2,7,5,6.25,0.829364927686228
"R_3OoCmtc8VynBOkO",6,7,7,7,95,"robin","non-diagnostic","ND1","good",46,1,7,2,6.75,0.879414354359172
"R_1H8HKLWo8vuUB90",6,7,7,7,73,"robin","non-diagnostic","ND1","good",62,2,1,3,6.75,0.52058147109395
"R_1LHyEoU2DpG9XbO",7,7,7,7,66,"robin","non-diagnostic","ND1","good",454,1,7,5,7,0.472208549217081
"R_1GKzRRZZ0Ct3BPf",5,7,7,6,100,"robin","non-diagnostic","ND1","good",30,1,7,2,6.25,0.829364927686228
"R_3sAYEJOTNc4Snen",7,5,6,7,100,"robin","non-diagnostic","ND1","good",30,1,7,2,6.25,0.829364927686228
"R_2pLdN9BQfMSIe81",7,6,7,6,90,"robin","non-diagnostic","ND1","good",29,1,7,3,6.5,0.732060249000466
"R_3hbU8ZWvv6clw82",6,7,5,7,100,"robin","non-diagnostic","ND1","good",23,1,7,2,6.25,0.829364927686228
"R_28M3Sv75ByHK37N",5,6,6,7,85,"robin","non-diagnostic","ND1","good",25,2,7,2,6,0.518904966297876
"R_BXQvIRYLvHoJNAd",7,6,7,7,86,"robin","non-diagnostic","ND1","good",37,1,1,2,6.75,0.73261908393249
"R_wRbsbvLv4XeQsUx",6,5,5,5,74,"robin","non-diagnostic","ND1","good",27,2,7,2,5.25,0.142084992633616
"R_2v5Lopz16meEAD7",6,6,7,6,95,"robin","non-diagnostic","ND1","good",21,2,7,2,6.25,0.747811999671405
"R_3JDcjd0dADxY4LX",7,7,7,7,100,"robin","non-diagnostic","ND1","good",41,2,7,2,7,1.02676845971788
"R_3mlzo4XGIXwIUXA",7,7,7,7,90,"robin","non-diagnostic","ND1","good",49,1,7,2,7,0.863662603688232
"R_3O2fWER4JAJXRrt",6,6,6,6,65,"robin","non-diagnostic","ND1","good",66,1,1,3,6,0.192693254238584
"R_3dLkw6zrrz5qs5k",6,7,6,6,87,"robin","non-diagnostic","ND1","good",46,2,7,2,6.25,0.617327314847689
"R_2afaaWOg43PuJw0",6,4,3,4,75,"robin","non-diagnostic","ND1","good",42,1,7,2,4.25,-0.104809131138953
"R_2QliGUbQ4MV7g2n",7,6,7,7,94,"robin","non-diagnostic","ND1","good",53,2,7,2,6.75,0.863103768756207
"R_3CI2MXDAspvl2Q8",5,7,6,6,75,"robin","non-diagnostic","ND1","good",25,1,7,2,6,0.35579911026823
"R_3NQDQlb5Vi0mKam",7,7,7,7,84,"robin","non-diagnostic","ND1","good",25,1,7,2,7,0.765799090070444
"R_3dAIbU0wDuiQXkZ",6,7,7,7,75,"robin","non-diagnostic","ND1","good",40,2,7,3,6.75,0.55320264229988
"R_pgQzImoNU4eo39D",6,7,7,6,80,"robin","non-diagnostic","ND1","good",43,1,1,5,6.5,0.568954392970819
"R_1gCt6J2clQ5pSBB",6,7,6,7,100,"robin","non-diagnostic","ND1","good",30,1,7,2,6.5,0.895166105030112
"R_3D8yhnYSLQ1ANw3",7,7,7,7,73,"robin","non-diagnostic","ND1","good",53,1,1,3,7,0.586382648437833
"R_2pQVtpsLvKWktcl",7,7,7,7,98,"robin","non-diagnostic","ND1","good",43,1,2,2,7,0.994147288511949
"R_11XDoHtg4OH9NK2",7,6,7,6,83,"robin","non-diagnostic","ND1","good",45,1,1,1,6.5,0.617886149779713
"R_2CVtNqWUPZCCt4Z",6,6,6,6,82,"robin","non-diagnostic","ND1","good",65,1,1,1,6,0.469973209488982
"R_r90HG12pjjC13Ox",7,7,7,7,100,"robin","non-diagnostic","ND1","good",66,2,7,2,7,1.02676845971788
"R_2VrWdTDecNhmBxn",6,6,6,6,85,"robin","non-diagnostic","ND1","good",55,1,1,3,6,0.518904966297876
"R_2EFCDBmk4qe46h1",7,7,7,7,95,"robin","non-diagnostic","ND1","good",48,1,7,5,7,0.945215531703055
"R_3NKVDpQ8JPRZYDC",7,6,7,6,71,"robin","non-diagnostic","ND1","good",30,2,7,3,6.5,0.422159122544138
"R_pLbRCGujhHc842l",7,7,7,7,100,"robin","non-diagnostic","ND1","good",42,2,1,3,7,1.02676845971788
"R_3knpQHgWVY6lvss",7,6,6,6,60,"robin","non-diagnostic","ND1","good",52,1,2,2,6.25,0.176941503567644
"R_2YFxQUMC8BvqPAv",7,7,7,7,92,"robin","non-diagnostic","ND1","good",58,2,7,2,7,0.896283774894161
"R_2CwwPNMn2TwBs1y",4,5,6,5,86,"robin","non-diagnostic","ND1","good",40,2,2,1,5,0.272010842525308
"R_Tcr5qhZRaT1R8IN",6,6,7,7,65,"robin","non-diagnostic","ND1","good",65,2,1,3,6.5,0.32429560892635
"R_1JUEhJ4ekAOty38",7,6,7,7,100,"robin","non-diagnostic","ND1","good",30,1,7,2,6.75,0.960967282373995
"R_30diIYilHrpuy5L",7,6,7,6,100,"robin","non-diagnostic","ND1","good",32,2,7,2,6.5,0.895166105030112
"R_2YgLX2UIHHbK0tX",7,7,7,7,58,"robin","non-diagnostic","ND1","good",32,1,2,1,7,0.341723864393364
"R_DFOYrc8DpKIdJa9",6,6,7,7,92,"robin","non-diagnostic","ND2","good",43,2,7,2,6.5,0.764681420206395
"R_1LHa7gg1cvPHbc2",7,6,7,6,63,"robin","non-diagnostic","ND2","good",52,1,7,2,6.5,0.291674437720421
"R_2SGk5EAkBsNKpcA",6,7,6,7,77,"robin","non-diagnostic","ND2","good",36,1,7,5,6.5,0.520022636161926
"R_2akHa7jvqmHyYun",7,7,7,7,100,"robin","non-diagnostic","ND2","good",53,1,7,2,7,1.02676845971788
"R_2Qzab6c5NtcCyor",6,6,6,5,86,"robin","non-diagnostic","ND2","good",49,1,7,2,5.75,0.469414374556957
"R_2tFKCVB94AKRAZF",7,5,6,6,80,"robin","non-diagnostic","ND2","good",25,1,7,2,6,0.437352038283053
"R_RVxkw32dblaEXDz",7,6,7,7,91,"robin","non-diagnostic","ND2","good",28,1,3,1,6.75,0.814172011947313
"R_1QKEKgjrZPKqcFW",5,6,5,6,62,"robin","non-diagnostic","ND2","good",30,2,7,3,5.5,0.0121591427419235
"R_21Fo229l6TfUUVZ",7,5,6,6,62,"robin","non-diagnostic","ND2","good",40,1,7,3,6,0.14376149742969
"R_2329ZKofNSqWb7G",6,6,6,6,72,"robin","non-diagnostic","ND2","good",46,1,3,2,6,0.306867353459336
"R_31TKvO8JxXw0MIp",6,7,6,7,100,"robin","non-diagnostic","ND2","good",50,1,7,5,6.5,0.895166105030112
"R_1o6kOJcmTmMhpzD",6,7,7,7,83,"robin","non-diagnostic","ND2","good",28,1,1,1,6.75,0.683687327123596
"R_3Of5V7BvI2n5xwB",3,6,4,4,79,"robin","non-diagnostic","ND2","good",42,1,1,2,4.25,-0.0395667887270941
"R_1DGChwB3gF9CYUR",6,6,6,6,85,"robin","non-diagnostic","ND2","good",29,2,7,2,6,0.518904966297876
"R_1Qa28lePCy98Z2D",7,7,7,7,85,"robin","non-diagnostic","ND2","good",28,1,7,5,7,0.782109675673409
"R_22FYif0DWoCphFU",6,6,6,7,77,"robin","non-diagnostic","ND2","good",40,2,7,2,6.25,0.454221458818042
"R_2rHo2k1FWj4CkZ2",6,7,6,6,87,"robin","non-diagnostic","ND2","good",44,1,7,2,6.25,0.617327314847689
"R_3lxXSoemyWEb1DA",6,6,6,6,100,"robin","non-diagnostic","ND2","good",51,1,7,3,6,0.763563750342345
"R_bklb5HhRW28YYpz",6,5,6,7,85,"robin","non-diagnostic","ND2","good",25,2,7,2,6,0.518904966297876
"R_3RqlfKfKw0GTgrT",1,3,5,7,56,"robin","non-diagnostic","ND2","good",30,1,1,2,4,-0.480511434939163
"R_2UhH4x7X27tDJ0X",7,7,7,7,83,"robin","non-diagnostic","ND2","good",41,1,7,3,7,0.74948850446748
"R_wLuTfOgBJXVZ2il",7,5,7,7,100,"robin","non-diagnostic","ND2","good",34,2,7,1,6.5,0.895166105030112
"R_1H7Wz7p1LYQq3St",7,7,7,7,95,"robin","non-diagnostic","ND2","good",49,1,7,5,7,0.945215531703055
"R_1QEeO51GV2JkMpJ",7,7,7,7,100,"robin","non-diagnostic","ND2","good",55,2,7,2,7,1.02676845971788
"R_Bs2e2H5UmvGiO4h",5,7,7,6,95,"robin","non-diagnostic","ND2","good",25,1,7,2,6.25,0.747811999671405
"R_2EpmrLGpKUqRSFz",6,6,7,7,91,"robin","non-diagnostic","ND2","good",33,2,7,2,6.5,0.74837083460343
"R_6xJRF9KZtpduvLz",5,5,4,5,64,"robin","non-diagnostic","ND2","good",29,1,7,2,4.75,-0.152623218083797
"R_AvWoxyR4ngVnJpD",7,6,7,7,46,"robin","non-diagnostic","ND2","good",25,1,7,2,6.75,0.0801956598139057
"R_1psyKTRNyNwO7uN",6,5,5,6,62,"robin","non-diagnostic","ND2","good",23,2,1,3,5.5,0.0121591427419235
"R_1n8ecEogemwgSQw",6,6,7,5,75,"robin","non-diagnostic","ND2","good",58,1,7,2,6,0.35579911026823
"R_suszEV5lG9IyPSh",5,7,6,7,76,"robin","non-diagnostic","ND2","good",58,2,7,2,6.25,0.437910873215078
"R_1DT4uk7X7NTUxmo",5,5,4,5,70,"robin","non-diagnostic","ND2","good",37,1,7,2,4.75,-0.0547597044660092
"R_3EumGVbRC4zTqTm",7,7,7,7,76,"robin","non-diagnostic","ND2","good",34,1,7,2,7,0.635314405246727
